repo_full_name,sha,html_url,author_login,author_id,author_type,authored_date,committer_login,committed_date,message,additions,deletions,total_changes,files_changed_count,parent_shas
bharathgs/Awesome-pytorch-list,6fa6e7239f8f90acef7ea3ea7b9a2f5da691245e,https://github.com/bharathgs/Awesome-pytorch-list/commit/6fa6e7239f8f90acef7ea3ea7b9a2f5da691245e,610v4nn1,52964960,User,2023-01-25T01:52:29+00:00,web-flow,2023-01-25T01:52:29+00:00,Added Renate (#130),1,1,2,1,7e9fbb5f00f534b7f33baa0fce8ca4787c2b256d
bharathgs/Awesome-pytorch-list,7e9fbb5f00f534b7f33baa0fce8ca4787c2b256d,https://github.com/bharathgs/Awesome-pytorch-list/commit/7e9fbb5f00f534b7f33baa0fce8ca4787c2b256d,rbregier,1822210,User,2022-09-19T11:09:53+00:00,web-flow,2022-09-19T11:09:53+00:00,Added RoMa (#128),2,0,2,1,756f5c21cf351808d81301517e53d72081cce235
bharathgs/Awesome-pytorch-list,756f5c21cf351808d81301517e53d72081cce235,https://github.com/bharathgs/Awesome-pytorch-list/commit/756f5c21cf351808d81301517e53d72081cce235,ProGamerGov,10626398,User,2022-09-19T05:24:10+00:00,web-flow,2022-09-19T05:24:10+00:00,Add Captum (#119),1,0,1,1,ff8fad44571316b6f60a892f1cc68c2849b0d007
bharathgs/Awesome-pytorch-list,ff8fad44571316b6f60a892f1cc68c2849b0d007,https://github.com/bharathgs/Awesome-pytorch-list/commit/ff8fad44571316b6f60a892f1cc68c2849b0d007,kuutsav,79240312,User,2022-09-19T05:23:07+00:00,web-flow,2022-09-19T05:23:07+00:00,Added tutorials on semantic search (#126),2,1,3,1,f1701bdb7e6b76f37f8e609fc747241c7f245f78
bharathgs/Awesome-pytorch-list,f1701bdb7e6b76f37f8e609fc747241c7f245f78,https://github.com/bharathgs/Awesome-pytorch-list/commit/f1701bdb7e6b76f37f8e609fc747241c7f245f78,SuperSecureHuman,88489071,User,2022-09-19T05:22:40+00:00,web-flow,2022-09-19T05:22:40+00:00,Added koila (#127),1,0,1,1,20b87901185e6975dc71b3a49f1df53eb46b72d8
bharathgs/Awesome-pytorch-list,20b87901185e6975dc71b3a49f1df53eb46b72d8,https://github.com/bharathgs/Awesome-pytorch-list/commit/20b87901185e6975dc71b3a49f1df53eb46b72d8,SherylHYX,43345664,User,2022-04-28T09:44:54+00:00,web-flow,2022-04-28T09:44:54+00:00,Added PyG signed directed and two papers (#123),4,0,4,1,73dc2e53494c53ee0c55019350148f25d787ac1f
bharathgs/Awesome-pytorch-list,73dc2e53494c53ee0c55019350148f25d787ac1f,https://github.com/bharathgs/Awesome-pytorch-list/commit/73dc2e53494c53ee0c55019350148f25d787ac1f,mariaboerner1987,69673117,User,2022-03-23T18:35:48+00:00,web-flow,2022-03-23T18:35:48+00:00,"add federated learning examples (#121)

Co-authored-by: bharath g s <royalkingpin@gmail.com>",4,2,6,1,b3f3160f838c89615c1d5b6e9ba7274dfe12d0ed
bharathgs/Awesome-pytorch-list,b3f3160f838c89615c1d5b6e9ba7274dfe12d0ed,https://github.com/bharathgs/Awesome-pytorch-list/commit/b3f3160f838c89615c1d5b6e9ba7274dfe12d0ed,kaushikb11,45285388,User,2022-03-23T18:32:23+00:00,web-flow,2022-03-23T18:32:23+00:00,Include Lightning Flash to README (#122),2,1,3,1,ec7de07aab23ae4b6e6ef419aad8dd44c4d3b112
bharathgs/Awesome-pytorch-list,ec7de07aab23ae4b6e6ef419aad8dd44c4d3b112,https://github.com/bharathgs/Awesome-pytorch-list/commit/ec7de07aab23ae4b6e6ef419aad8dd44c4d3b112,bharathgs,4470378,User,2021-11-22T06:54:17+00:00,web-flow,2021-11-22T06:54:17+00:00,Update README.md,1,1,2,1,f7c9e06b096c95ce275ae306e17a183a01184e40
bharathgs/Awesome-pytorch-list,f7c9e06b096c95ce275ae306e17a183a01184e40,https://github.com/bharathgs/Awesome-pytorch-list/commit/f7c9e06b096c95ce275ae306e17a183a01184e40,bharathgs,4470378,User,2021-04-27T07:02:54+00:00,web-flow,2021-04-27T07:02:54+00:00,Update README.md,1,0,1,1,e20cf4f1ffc8d82b41a384aab16e487579a25504
bharathgs/Awesome-pytorch-list,e20cf4f1ffc8d82b41a384aab16e487579a25504,https://github.com/bharathgs/Awesome-pytorch-list/commit/e20cf4f1ffc8d82b41a384aab16e487579a25504,bharathgs,4470378,User,2021-04-20T04:59:00+00:00,web-flow,2021-04-20T04:59:00+00:00,Update README.md,1,0,1,1,d5c678f87bb776cf1f5343b159e95b610917384b
bharathgs/Awesome-pytorch-list,d5c678f87bb776cf1f5343b159e95b610917384b,https://github.com/bharathgs/Awesome-pytorch-list/commit/d5c678f87bb776cf1f5343b159e95b610917384b,bharathgs,4470378,User,2021-03-24T10:09:34+00:00,web-flow,2021-03-24T10:09:34+00:00,drift detection,1,0,1,1,1ba3e3de712319443c352cec460cc174cd08abaa
bharathgs/Awesome-pytorch-list,1ba3e3de712319443c352cec460cc174cd08abaa,https://github.com/bharathgs/Awesome-pytorch-list/commit/1ba3e3de712319443c352cec460cc174cd08abaa,ojasaar,73708394,User,2021-03-24T03:50:36+00:00,web-flow,2021-03-24T03:50:36+00:00,Update README.md (#117),1,0,1,1,2bc68179f269f4d8cdad2432486ffa17c4d23e23
bharathgs/Awesome-pytorch-list,2bc68179f269f4d8cdad2432486ffa17c4d23e23,https://github.com/bharathgs/Awesome-pytorch-list/commit/2bc68179f269f4d8cdad2432486ffa17c4d23e23,bharathgs,4470378,User,2021-03-16T02:51:43+00:00,web-flow,2021-03-16T02:51:43+00:00,Update README.md,1,0,1,1,2aed40b04542dd3c22835621fb2bd827e1faecf8
bharathgs/Awesome-pytorch-list,2aed40b04542dd3c22835621fb2bd827e1faecf8,https://github.com/bharathgs/Awesome-pytorch-list/commit/2aed40b04542dd3c22835621fb2bd827e1faecf8,bharathgs,4470378,User,2021-02-28T09:36:18+00:00,web-flow,2021-02-28T09:36:18+00:00,Update README.md,1,0,1,1,d3343ab8ba3eb64f47e08151b819e1e39a69cac5
bharathgs/Awesome-pytorch-list,d3343ab8ba3eb64f47e08151b819e1e39a69cac5,https://github.com/bharathgs/Awesome-pytorch-list/commit/d3343ab8ba3eb64f47e08151b819e1e39a69cac5,cthoyt,5069736,User,2021-02-10T16:16:59+00:00,web-flow,2021-02-10T16:16:59+00:00,Add PyKEEN (#114),1,0,1,1,182a7fbfe9f97d53d155bd8123c3f77df1cab8c3
